race_id	date	race_type	around	course_len	weather	ground_state	race_class	place
202105010712	2021-02-20	1	1.0	1400	0.0	0	3	5
202105010801	2021-02-21	0	1.0	1400	0.0	0	1	5
202105010802	2021-02-21	0	1.0	2100	0.0	0	1	5
202105010803	2021-02-21	0	1.0	1600	0.0	0	0	5
202105010804	2021-02-21	1	1.0	2400	0.0	0	1	5
202105010805	2021-02-21	1	1.0	1600	0.0	0	2	5
202105010806	2021-02-21	0	1.0	1400	0.0	0	2	5
202105010807	2021-02-21	1	1.0	1800	0.0	0	2	5
202105010808	2021-02-21	1	1.0	2000	0.0	0	3	5
202105010809	2021-02-21	0	1.0	1600	0.0	0	5	5
202105010810	2021-02-21	1	1.0	2000	0.0	0	4	5
202105010811	2021-02-21	0	1.0	1600	0.0	0	8	5
202105010812	2021-02-21	0	1.0	1400	0.0	0	5	5
202105020101	2021-04-24	0	1.0	1600	0.0	0	1	5
202105020102	2021-04-24	0	1.0	1400	0.0	0	1	5
202105020103	2021-04-24	0	1.0	2100	0.0	0	1	5
202105020104	2021-04-24	1	1.0	1800	0.0	0	1	5
202105020105	2021-04-24	1	1.0	1600	0.0	0	1	5
202105020106	2021-04-24	0	1.0	1600	0.0	0	2	5
202105020107	2021-04-24	0	1.0	1400	0.0	0	2	5
202105020108	2021-04-24	1	1.0	2300	0.0	0	2	5
202105020109	2021-04-24	1	1.0	1400	0.0	0	3	5
202105020110	2021-04-24	1	1.0	1400	0.0	0	4	5
202105020111	2021-04-24	0	1.0	1600	0.0	0	5	5
202105020112	2021-04-24	0	1.0	1400	0.0	0	3	5
202105020201	2021-04-25	0	1.0	1600	0.0	0	1	5
202105020202	2021-04-25	1	1.0	1400	0.0	0	1	5
202105020203	2021-04-25	0	1.0	1400	0.0	0	2	5
202105020204	2021-04-25	3		3000	0.0	0	1	5
202105020205	2021-04-25	1	1.0	2400	0.0	0	1	5
202105020206	2021-04-25	1	1.0	2000	0.0	0	1	5
202105020207	2021-04-25	0	1.0	1600	0.0	0	2	5
202105020208	2021-04-25	1	1.0	1600	0.0	0	2	5
202105020209	2021-04-25	1	1.0	1800	1.0	0	5	5
202105020210	2021-04-25	0	1.0	1400	1.0	0	4	5
202105020211	2021-04-25	1	1.0	2000	1.0	0	7	5
202105020212	2021-04-25	0	1.0	1600	0.0	0	3	5
202105020301	2021-05-01	0	1.0	1600	0.0	1	1	5
202105020302	2021-05-01	0	1.0	1400	0.0	1	1	5
202105020303	2021-05-01	0	1.0	2100	0.0	1	1	5
202105020304	2021-05-01	1	1.0	1600	0.0	0	1	5
202105020305	2021-05-01	1	1.0	2000	1.0	0	1	5
202105020306	2021-05-01	0	1.0	1600	1.0	1	2	5
202105020307	2021-05-01	0	1.0	1400	0.0	1	2	5
202105020308	2021-05-01	1	1.0	2000	0.0	0	2	5
202105020309	2021-05-01	1	1.0	1600	0.0	0	5	5
202105020310	2021-05-01	0	1.0	2100	1.0	0	4	5
202105020311	2021-05-01	1	1.0	2400	2.0	0	7	5
202105020312	2021-05-01	0	1.0	1300	1.0	0	3	5
202105020401	2021-05-02	3		3000	0.0	0	1	5
202105020402	2021-05-02	0	1.0	1300	0.0	1	1	5
202105020403	2021-05-02	0	1.0	1400	0.0	1	2	5
202105020404	2021-05-02	3		3100	0.0	0	5	5
202105020405	2021-05-02	1	1.0	1400	0.0	0	1	5
202105020406	2021-05-02	1	1.0	1800	0.0	0	1	5
202105020407	2021-05-02	1	1.0	1600	0.0	0	2	5
202105020408	2021-05-02	0	1.0	1600	0.0	1	2	5
202105020409	2021-05-02	1	1.0	2400	0.0	0	5	5
202105020410	2021-05-02	1	1.0	2000	0.0	0	4	5
202105020411	2021-05-02	1	1.0	1800	1.0	0	5	5
202105020412	2021-05-02	0	1.0	2100	1.0	1	3	5
202105020501	2021-05-08	0	1.0	1600	0.0	0	1	5
202105020502	2021-05-08	0	1.0	1300	0.0	0	1	5
202105020503	2021-05-08	0	1.0	1400	0.0	0	1	5
202105020504	2021-05-08	0	1.0	2100	0.0	0	1	5
202105020505	2021-05-08	1	1.0	1600	0.0	0	1	5
202105020506	2021-05-08	1	1.0	1400	0.0	0	2	5
202105020507	2021-05-08	0	1.0	1600	0.0	0	2	5
202105020508	2021-05-08	1	1.0	1400	0.0	0	3	5
202105020509	2021-05-08	0	1.0	1600	0.0	0	4	5
202105020510	2021-05-08	1	1.0	2400	0.0	0	5	5
202105020511	2021-05-08	1	1.0	2000	1.0	0	5	5
202105020512	2021-05-08	0	1.0	1400	1.0	0	3	5
202105020601	2021-05-09	0	1.0	1400	0.0	0	1	5
202105020602	2021-05-09	0	1.0	1600	0.0	0	1	5
202105020603	2021-05-09	1	1.0	2300	0.0	0	1	5
202105020604	2021-05-09	1	1.0	1800	0.0	0	1	5
202105020605	2021-05-09	0	1.0	1600	0.0	0	2	5
202105020606	2021-05-09	0	1.0	1300	0.0	0	2	5
202105020607	2021-05-09	1	1.0	1400	0.0	0	2	5
202105020608	2021-05-09	1	1.0	2000	0.0	0	3	5
202105020609	2021-05-09	1	1.0	1600	0.0	0	4	5
202105020610	2021-05-09	0	1.0	2100	0.0	0	5	5
202105020611	2021-05-09	1	1.0	1600	0.0	0	8	5
202105020612	2021-05-09	0	1.0	1600	0.0	0	5	5
202105020701	2021-05-15	0	1.0	1400	1.0	0	1	5
202105020702	2021-05-15	0	1.0	1600	1.0	0	1	5
202105020703	2021-05-15	0	1.0	1400	0.0	0	1	5
202105020704	2021-05-15	1	1.0	1400	0.0	0	1	5
202105020705	2021-05-15	1	1.0	1800	0.0	0	1	5
202105020706	2021-05-15	0	1.0	1400	0.0	0	2	5
202105020707	2021-05-15	1	1.0	2000	0.0	0	2	5
202105020708	2021-05-15	0	1.0	2100	0.0	0	2	5
202105020709	2021-05-15	0	1.0	1400	0.0	0	5	5
202105020710	2021-05-15	1	1.0	2400	0.0	0	4	5
202105020711	2021-05-15	1	1.0	1400	0.0	0	7	5
202105020712	2021-05-15	0	1.0	1600	0.0	0	3	5
202105020801	2021-05-16	0	1.0	1400	1.0	0	1	5
202105020802	2021-05-16	0	1.0	1600	2.0	0	1	5
202105020803	2021-05-16	0	1.0	2100	2.0	0	1	5
202105020804	2021-05-16	1	1.0	2000	2.0	0	1	5
202105020805	2021-05-16	1	1.0	1600	1.0	0	2	5
202105020806	2021-05-16	0	1.0	1600	1.0	0	2	5
202105020807	2021-05-16	1	1.0	2400	1.0	0	2	5
202105020808	2021-05-16	1	1.0	1600	2.0	0	3	5
202105020809	2021-05-16	1	1.0	1800	1.0	0	3	5
202105020810	2021-05-16	0	1.0	1600	1.0	0	5	5
202105020811	2021-05-16	1	1.0	1600	1.0	0	8	5
202105020812	2021-05-16	0	1.0	1400	1.0	0	4	5
202105020901	2021-05-22	0	1.0	1600	1.0	1	1	5
202105020902	2021-05-22	0	1.0	1300	1.0	1	1	5
202105020903	2021-05-22	0	1.0	1600	1.0	1	1	5
202105020904	2021-05-22	1	1.0	1600	1.0	0	1	5
202105020905	2021-05-22	1	1.0	2000	1.0	0	1	5
202105020906	2021-05-22	0	1.0	2100	1.0	1	2	5
202105020907	2021-05-22	1	1.0	1600	1.0	0	2	5
202105020908	2021-05-22	0	1.0	1400	1.0	1	2	5
202105020909	2021-05-22	1	1.0	1800	1.0	0	2	5
202105020910	2021-05-22	1	1.0	1400	1.0	0	5	5
202105020911	2021-05-22	1	1.0	1800	3.0	0	5	5
202105020912	2021-05-22	0	1.0	1600	3.0	1	3	5
202105021001	2021-05-23	0	1.0	1400	0.0	1	1	5
202105021002	2021-05-23	0	1.0	1600	0.0	1	1	5
202105021003	2021-05-23	1	1.0	1400	0.0	0	1	5
202105021004	2021-05-23	1	1.0	2400	0.0	0	1	5
202105021005	2021-05-23	0	1.0	1400	0.0	1	2	5
202105021006	2021-05-23	1	1.0	1600	0.0	0	2	5
202105021007	2021-05-23	0	1.0	1600	0.0	1	2	5
202105021008	2021-05-23	0	1.0	2100	0.0	1	5	5
202105021009	2021-05-23	1	1.0	1800	0.0	0	5	5
202105021010	2021-05-23	1	1.0	1400	0.0	0	4	5
202105021011	2021-05-23	1	1.0	2400	0.0	0	8	5
202105021012	2021-05-23	0	1.0	2100	0.0	1	4	5
202105021101	2021-05-29	0	1.0	1600	1.0	1	1	5
202105021102	2021-05-29	0	1.0	1300	1.0	1	1	5
202105021103	2021-05-29	1	1.0	1800	1.0	0	1	5
202105021104	2021-05-29	3		3000	1.0	0	1	5
202105021105	2021-05-29	1	1.0	2000	1.0	0	1	5
202105021106	2021-05-29	1	1.0	1400	1.0	0	2	5
202105021107	2021-05-29	1	1.0	2400	1.0	0	2	5
202105021108	2021-05-29	0	1.0	1600	0.0	1	2	5
202105021109	2021-05-29	0	1.0	1400	0.0	1	3	5
202105021110	2021-05-29	1	1.0	1600	0.0	0	5	5
202105021111	2021-05-29	0	1.0	1400	0.0	1	5	5
202105021112	2021-05-29	0	1.0	1600	0.0	1	3	5
202105021201	2021-05-30	0	1.0	1600	0.0	0	1	5
202105021202	2021-05-30	0	1.0	1400	0.0	0	1	5
202105021203	2021-05-30	0	1.0	2100	0.0	0	1	5
202105021204	2021-05-30	1	1.0	1600	0.0	0	1	5
202105021205	2021-05-30	0	1.0	1600	0.0	0	2	5
202105021206	2021-05-30	0	1.0	1400	0.0	0	2	5
202105021207	2021-05-30	1	1.0	1800	0.0	0	2	5
202105021208	2021-05-30	1	1.0	2400	0.0	0	3	5
202105021209	2021-05-30	0	1.0	1600	0.0	0	4	5
202105021210	2021-05-30	1	1.0	1800	1.0	0	4	5
202105021211	2021-05-30	1	1.0	2400	0.0	0	8	5
202105021212	2021-05-30	1	1.0	2500	0.0	0	7	5
202105030101	2021-06-05	3		3000	1.0	1	1	5
202105030102	2021-06-05	0	1.0	1600	1.0	2	1	5
202105030103	2021-06-05	0	1.0	1400	1.0	2	1	5
202105030104	2021-06-05	1	1.0	1600	0.0	1	1	5
202105030105	2021-06-05	1	1.0	1600	0.0	0	0	5
202105030106	2021-06-05	0	1.0	2100	0.0	2	1	5
202105030107	2021-06-05	0	1.0	1400	1.0	2	2	5
202105030108	2021-06-05	1	1.0	1800	1.0	0	2	5
202105030109	2021-06-05	1	1.0	2400	1.0	0	5	5
202105030110	2021-06-05	1	1.0	1400	1.0	0	5	5
202105030111	2021-06-05	0	1.0	1600	1.0	2	5	5
202105030112	2021-06-05	0	1.0	1400	1.0	2	3	5
202105030201	2021-06-06	0	1.0	1400	2.0	2	1	5
202105030202	2021-06-06	0	1.0	1600	2.0	2	1	5
202105030203	2021-06-06	0	1.0	1300	2.0	2	1	5
202105030204	2021-06-06	1	1.0	2400	2.0	0	1	5
202105030205	2021-06-06	1	1.0	1600	2.0	0	0	5
202105030206	2021-06-06	1	1.0	1400	2.0	0	0	5
202105030207	2021-06-06	0	1.0	1600	2.0	2	2	5
202105030208	2021-06-06	1	1.0	1400	1.0	0	2	5
202105030209	2021-06-06	1	1.0	2000	1.0	0	3	5
202105030210	2021-06-06	0	1.0	1400	1.0	2	4	5
202105030211	2021-06-06	1	1.0	1600	1.0	0	8	5
202105030212	2021-06-06	0	1.0	1600	0.0	2	5	5
202105030301	2021-06-12	3		3000	0.0	0	1	5
202105030302	2021-06-12	0	1.0	1400	0.0	0	1	5
202105030303	2021-06-12	0	1.0	1600	0.0	0	1	5
202105030304	2021-06-12	1	1.0	2000	0.0	0	1	5
202105030305	2021-06-12	1	1.0	1400	0.0	0	0	5
202105030306	2021-06-12	0	1.0	2100	0.0	0	1	5
202105030307	2021-06-12	0	1.0	1600	0.0	0	2	5
202105030308	2021-06-12	1	1.0	1600	0.0	0	2	5
202105030309	2021-06-12	1	1.0	1600	0.0	0	5	5
202105030310	2021-06-12	0	1.0	1400	0.0	0	5	5
202105030311	2021-06-12	1	1.0	2400	0.0	0	4	5
202105030312	2021-06-12	0	1.0	1400	0.0	0	2	5
202105030401	2021-06-13	0	1.0	1600	0.0	0	1	5
202105030402	2021-06-13	0	1.0	1400	1.0	0	1	5
202105030403	2021-06-13	0	1.0	1600	1.0	0	1	5
202105030404	2021-06-13	1	1.0	1400	1.0	0	1	5
202105030405	2021-06-13	1	1.0	1800	1.0	0	0	5
202105030406	2021-06-13	1	1.0	1600	1.0	0	1	5
202105030407	2021-06-13	0	1.0	2100	1.0	0	2	5
202105030408	2021-06-13	1	1.0	2000	1.0	0	2	5
202105030409	2021-06-13	0	1.0	2100	1.0	0	5	5
202105030410	2021-06-13	0	1.0	1600	3.0	0	4	5
202105030411	2021-06-13	1	1.0	1800	1.0	0	6	5
202105030412	2021-06-13	1	1.0	1600	1.0	0	2	5
202105030501	2021-06-19	1	1.0	1400	3.0	1	1	5
202105030502	2021-06-19	0	1.0	1600	3.0	2	1	5
202105030503	2021-06-19	0	1.0	1400	3.0	2	1	5
202105030504	2021-06-19	0	1.0	1600	3.0	2	1	5
202105030505	2021-06-19	1	1.0	1600	3.0	1	0	5
202105030506	2021-06-19	0	1.0	1300	3.0	2	1	5
202105030507	2021-06-19	1	1.0	1800	1.0	1	1	5
202105030508	2021-06-19	1	1.0	2400	1.0	1	2	5
202105030509	2021-06-19	0	1.0	1600	2.0	2	5	5
202105030510	2021-06-19	1	1.0	1400	2.0	1	5	5
202105030511	2021-06-19	0	1.0	2100	2.0	2	5	5
202105030512	2021-06-19	1	1.0	1400	1.0	1	2	5
202105030601	2021-06-20	3		3000	1.0	1	1	5
202105030602	2021-06-20	0	1.0	1600	0.0	3	1	5
202105030603	2021-06-20	0	1.0	1400	0.0	3	1	5
202105030604	2021-06-20	0	1.0	2100	0.0	3	1	5
202105030605	2021-06-20	1	1.0	1400	0.0	1	0	5
202105030606	2021-06-20	1	1.0	1600	0.0	1	1	5
202105030607	2021-06-20	0	1.0	1600	0.0	2	2	5
202105030608	2021-06-20	1	1.0	2000	0.0	0	2	5
202105030609	2021-06-20	1	1.0	2400	0.0	0	5	5
202105030610	2021-06-20	1	1.0	1400	1.0	0	4	5
202105030611	2021-06-20	0	1.0	1600	1.0	2	6	5
202105030612	2021-06-20	0	1.0	1400	1.0	2	2	5
202105030701	2021-06-26	1	1.0	1600	0.0	0	1	5
202105030702	2021-06-26	0	1.0	1600	0.0	1	1	5
202105030703	2021-06-26	0	1.0	1300	0.0	1	1	5
202105030704	2021-06-26	1	1.0	1400	0.0	0	1	5
202105030705	2021-06-26	1	1.0	1800	1.0	0	0	5
202105030706	2021-06-26	0	1.0	1400	1.0	0	1	5
202105030707	2021-06-26	0	1.0	2100	1.0	0	2	5
202105030708	2021-06-26	3		3110	1.0	0	6	5
202105030709	2021-06-26	0	1.0	1400	1.0	0	5	5
202105030710	2021-06-26	0	1.0	1600	1.0	0	5	5
202105030711	2021-06-26	1	1.0	1800	1.0	0	4	5
202105030712	2021-06-26	1	1.0	1600	1.0	0	2	5
202105030801	2021-06-27	0	1.0	1600	1.0	0	1	5
202105030802	2021-06-27	0	1.0	2100	1.0	0	1	5
202105030803	2021-06-27	1	1.0	1800	1.0	0	1	5
202105030804	2021-06-27	1	1.0	2400	1.0	0	1	5
202105030805	2021-06-27	1	1.0	1600	1.0	0	0	5
202105030806	2021-06-27	0	1.0	1400	1.0	0	0	5
202105030807	2021-06-27	0	1.0	1600	1.0	0	2	5
202105030808	2021-06-27	1	1.0	2000	1.0	0	2	5
202105030809	2021-06-27	1	1.0	1800	1.0	0	5	5
202105030810	2021-06-27	0	1.0	1600	1.0	0	4	5
202105030811	2021-06-27	1	1.0	1400	1.0	0	5	5
202105030812	2021-06-27	0	1.0	1400	3.0	0	2	5
202105040101	2021-10-09	0	1.0	1400	1.0	0	1	5
202105040102	2021-10-09	1	1.0	1800	1.0	0	1	5
202105040103	2021-10-09	1	1.0	1600	1.0	0	1	5
202105040104	2021-10-09	0	1.0	1600	1.0	0	0	5
202105040105	2021-10-09	1	1.0	1800	1.0	0	0	5
202105040106	2021-10-09	0	1.0	1400	0.0	0	0	5
202105040107	2021-10-09	0	1.0	2100	0.0	0	2	5
202105040108	2021-10-09	0	1.0	1600	0.0	0	2	5
202105040109	2021-10-09	1	1.0	2000	1.0	0	5	5
202105040110	2021-10-09	0	1.0	1600	1.0	0	4	5
202105040111	2021-10-09	1	1.0	1600	1.0	0	6	5
202105040112	2021-10-09	1	1.0	1400	1.0	0	3	5
202105040201	2021-10-10	1	1.0	1400	1.0	0	1	5
202105040202	2021-10-10	0	1.0	1600	1.0	0	1	5
202105040203	2021-10-10	1	1.0	2000	1.0	0	1	5
202105040204	2021-10-10	1	1.0	1600	1.0	0	0	5
202105040205	2021-10-10	1	1.0	2000	1.0	0	0	5
202105040206	2021-10-10	0	1.0	1400	1.0	0	2	5
202105040207	2021-10-10	1	1.0	1800	1.0	0	2	5
202105040208	2021-10-10	0	1.0	2100	0.0	0	3	5
202105040209	2021-10-10	1	1.0	2400	0.0	0	4	5
202105040210	2021-10-10	0	1.0	1400	0.0	0	5	5
202105040211	2021-10-10	1	1.0	1800	0.0	0	7	5
202105040212	2021-10-10	0	1.0	1400	0.0	0	3	5
202105040301	2021-10-16	0	1.0	1600	1.0	0	1	5
202105040302	2021-10-16	1	1.0	1400	1.0	0	1	5
202105040303	2021-10-16	1	1.0	1600	1.0	0	0	5
202105040304	2021-10-16	0	1.0	1300	1.0	0	2	5
202105040305	2021-10-16	1	1.0	1800	2.0	0	0	5
202105040306	2021-10-16	0	1.0	1400	2.0	0	2	5
202105040307	2021-10-16	1	1.0	1600	1.0	0	2	5
202105040308	2021-10-16	1	1.0	2400	1.0	0	3	5
202105040309	2021-10-16	0	1.0	1600	1.0	0	2	5
202105040310	2021-10-16	1	1.0	1400	1.0	0	4	5
202105040311	2021-10-16	1	1.0	1800	1.0	0	7	5
202105040312	2021-10-16	0	1.0	1300	1.0	0	3	5
202105040401	2021-10-17	0	1.0	1400	3.0	1	1	5
202105040402	2021-10-17	1	1.0	1600	3.0	1	1	5
202105040403	2021-10-17	1	1.0	1800	3.0	1	1	5
202105040404	2021-10-17	0	1.0	1300	3.0	1	0	5
202105040405	2021-10-17	1	1.0	1400	3.0	1	0	5
202105040406	2021-10-17	0	1.0	1600	3.0	1	2	5
202105040407	2021-10-17	1	1.0	2400	3.0	1	2	5
202105040408	2021-10-17	0	1.0	1600	3.0	1	3	5
202105040409	2021-10-17	3		3110	1.0	1	7	5
202105040410	2021-10-17	0	1.0	1400	1.0	1	4	5
202105040411	2021-10-17	1	1.0	2000	1.0	1	5	5
202105040412	2021-10-17	1	1.0	1600	1.0	1	5	5
202105040501	2021-10-23	0	1.0	1600	0.0	1	1	5
202105040502	2021-10-23	0	1.0	1400	0.0	1	1	5
202105040503	2021-10-23	1	1.0	1600	0.0	1	1	5
202105040504	2021-10-23	1	1.0	1400	0.0	1	0	5
202105040505	2021-10-23	1	1.0	2000	0.0	0	0	5
202105040506	2021-10-23	0	1.0	1600	0.0	1	2	5
202105040507	2021-10-23	0	1.0	2100	0.0	1	2	5
202105040508	2021-10-23	1	1.0	1400	0.0	0	2	5
202105040509	2021-10-23	1	1.0	1800	0.0	0	5	5
202105040510	2021-10-23	0	1.0	2100	0.0	1	4	5
202105040511	2021-10-23	1	1.0	1600	0.0	0	7	5
202105040512	2021-10-23	0	1.0	1400	0.0	1	3	5
202105040601	2021-10-24	0	1.0	1600	0.0	0	1	5
202105040602	2021-10-24	1	1.0	1400	0.0	0	1	5
202105040603	2021-10-24	1	1.0	2000	0.0	0	1	5
202105040604	2021-10-24	0	1.0	1600	0.0	0	0	5
202105040605	2021-10-24	1	1.0	1600	0.0	0	0	5
202105040606	2021-10-24	1	1.0	1400	0.0	0	2	5
202105040607	2021-10-24	1	1.0	1800	0.0	0	2	5
202105040608	2021-10-24	0	1.0	1400	0.0	0	2	5
202105040609	2021-10-24	1	1.0	2000	0.0	0	3	5
202105040610	2021-10-24	1	1.0	2000	0.0	0	4	5
202105040611	2021-10-24	0	1.0	2100	0.0	0	5	5
202105040612	2021-10-24	0	1.0	1600	0.0	0	3	5
202105040701	2021-10-30	0	1.0	1600	0.0	0	1	5
202105040702	2021-10-30	0	1.0	1300	0.0	0	1	5
202105040703	2021-10-30	1	1.0	1800	0.0	0	1	5
202105040704	2021-10-30	1	1.0	1400	0.0	0	0	5
202105040705	2021-10-30	1	1.0	1600	0.0	0	0	5
202105040706	2021-10-30	0	1.0	1400	0.0	0	0	5
202105040707	2021-10-30	0	1.0	1600	0.0	0	2	5
202105040708	2021-10-30	1	1.0	2000	0.0	0	2	5
202105040709	2021-10-30	0	1.0	2100	0.0	0	5	5
202105040710	2021-10-30	1	1.0	1600	0.0	0	4	5
202105040711	2021-10-30	1	1.0	1600	0.0	0	6	5
202105040712	2021-10-30	0	1.0	1400	0.0	0	2	5
202105040801	2021-10-31	0	1.0	1400	1.0	0	1	5
202105040802	2021-10-31	1	1.0	1600	1.0	0	1	5
202105040803	2021-10-31	1	1.0	2000	1.0	0	1	5
202105040804	2021-10-31	0	1.0	1600	1.0	0	0	5
202105040805	2021-10-31	1	1.0	1800	2.0	0	0	5
202105040806	2021-10-31	1	1.0	1600	3.0	0	2	5
202105040807	2021-10-31	0	1.0	1600	2.0	0	2	5
202105040808	2021-10-31	1	1.0	2400	2.0	0	5	5
202105040809	2021-10-31	1	1.0	1600	2.0	0	5	5
202105040810	2021-10-31	0	1.0	1300	2.0	1	4	5
202105040811	2021-10-31	1	1.0	2000	1.0	0	8	5
202105040812	2021-10-31	0	1.0	1400	2.0	1	5	5
202105050101	2021-11-06	0	1.0	1300	0.0	0	1	5
202105050102	2021-11-06	1	1.0	1600	0.0	0	1	5
202105050103	2021-11-06	0	1.0	1400	0.0	0	1	5
202105050104	2021-11-06	1	1.0	1800	0.0	0	1	5
202105050105	2021-11-06	1	1.0	2000	0.0	0	0	5
202105050106	2021-11-06	0	1.0	1300	0.0	0	0	5
202105050107	2021-11-06	0	1.0	1600	0.0	0	2	5
202105050108	2021-11-06	0	1.0	2100	0.0	0	2	5
202105050109	2021-11-06	1	1.0	1400	0.0	0	3	5
202105050110	2021-11-06	1	1.0	1800	0.0	0	4	5
202105050111	2021-11-06	1	1.0	1400	0.0	0	7	5
202105050112	2021-11-06	0	1.0	1600	0.0	0	3	5
202105050201	2021-11-07	0	1.0	1600	1.0	0	1	5
202105050202	2021-11-07	1	1.0	1400	1.0	0	1	5
202105050203	2021-11-07	1	1.0	2000	1.0	0	1	5
202105050204	2021-11-07	0	1.0	1600	0.0	0	0	5
202105050205	2021-11-07	1	1.0	1800	0.0	0	0	5
202105050206	2021-11-07	1	1.0	1400	0.0	0	0	5
202105050207	2021-11-07	0	1.0	1400	0.0	0	2	5
202105050208	2021-11-07	1	1.0	2000	0.0	0	3	5
202105050209	2021-11-07	1	1.0	2000	0.0	0	5	5
202105050210	2021-11-07	0	1.0	1600	0.0	0	4	5
202105050211	2021-11-07	1	1.0	2500	0.0	0	7	5
202105050212	2021-11-07	0	1.0	1300	0.0	0	3	5
202105050301	2021-11-13	0	1.0	1600	0.0	1	1	5
202105050302	2021-11-13	1	1.0	1400	0.0	0	1	5
202105050303	2021-11-13	0	1.0	1400	0.0	1	1	5
202105050304	2021-11-13	1	1.0	1800	0.0	0	1	5
202105050305	2021-11-13	0	1.0	1600	0.0	1	0	5
202105050306	2021-11-13	1	1.0	1600	0.0	0	0	5
202105050307	2021-11-13	1	1.0	1800	0.0	0	2	5
202105050308	2021-11-13	1	1.0	1600	0.0	0	3	5
202105050309	2021-11-13	0	1.0	1400	0.0	1	2	5
202105050310	2021-11-13	1	1.0	1400	0.0	0	4	5
202105050311	2021-11-13	0	1.0	1600	0.0	1	6	5
202105050312	2021-11-13	0	1.0	1400	0.0	1	3	5
202105050401	2021-11-14	0	1.0	1600	0.0	0	1	5
202105050402	2021-11-14	1	1.0	1600	0.0	0	1	5
202105050403	2021-11-14	1	1.0	2000	0.0	0	1	5
202105050404	2021-11-14	0	1.0	1600	0.0	0	2	5
202105050405	2021-11-14	1	1.0	1800	0.0	0	0	5
202105050406	2021-11-14	1	1.0	1600	0.0	0	0	5
202105050407	2021-11-14	0	1.0	1300	0.0	0	2	5
202105050408	2021-11-14	1	1.0	1800	0.0	0	3	5
202105050409	2021-11-14	0	1.0	1400	0.0	0	4	5
202105050410	2021-11-14	1	1.0	1800	0.0	0	4	5
202105050411	2021-11-14	1	1.0	1400	0.0	0	5	5
202105050412	2021-11-14	0	1.0	1600	0.0	0	3	5
202105050501	2021-11-20	0	1.0	1300	0.0	0	1	5
202105050502	2021-11-20	1	1.0	2000	0.0	0	1	5
202105050503	2021-11-20	0	1.0	1600	0.0	0	1	5
202105050504	2021-11-20	0	1.0	1400	0.0	0	0	5
202105050505	2021-11-20	1	1.0	1600	0.0	0	0	5
202105050506	2021-11-20	1	1.0	1400	0.0	0	2	5
202105050507	2021-11-20	0	1.0	1400	0.0	0	3	5
202105050508	2021-11-20	3		3110	0.0	0	5	5
202105050509	2021-11-20	0	1.0	2100	0.0	0	4	5
202105050510	2021-11-20	1	1.0	1600	0.0	0	4	5
202105050511	2021-11-20	1	1.0	1800	0.0	0	7	5
202105050512	2021-11-20	1	1.0	1600	0.0	0	2	5
202105050601	2021-11-21	0	1.0	1400	1.0	0	1	5
202105050602	2021-11-21	1	1.0	1600	1.0	0	1	5
202105050603	2021-11-21	1	1.0	1800	1.0	0	1	5
202105050604	2021-11-21	1	1.0	1400	1.0	0	0	5
202105050605	2021-11-21	0	1.0	1600	1.0	0	1	5
202105050606	2021-11-21	1	1.0	2000	1.0	0	0	5
202105050607	2021-11-21	0	1.0	1600	1.0	0	2	5
202105050608	2021-11-21	0	1.0	2100	1.0	0	3	5
202105050609	2021-11-21	1	1.0	1600	1.0	0	2	5
202105050610	2021-11-21	1	1.0	2400	1.0	0	5	5
202105050611	2021-11-21	0	1.0	1400	1.0	0	5	5
202105050612	2021-11-21	1	1.0	1400	1.0	0	3	5
202105050701	2021-11-27	0	1.0	1600	0.0	1	1	5
202105050702	2021-11-27	1	1.0	1400	0.0	0	1	5
202105050703	2021-11-27	1	1.0	1800	0.0	0	1	5
202105050704	2021-11-27	3		3000	0.0	0	1	5
202105050705	2021-11-27	1	1.0	1600	0.0	0	0	5
202105050706	2021-11-27	0	1.0	1600	0.0	1	0	5
202105050707	2021-11-27	1	1.0	2400	0.0	0	2	5
202105050708	2021-11-27	0	1.0	1400	0.0	1	3	5
202105050709	2021-11-27	0	1.0	1600	0.0	1	5	5
202105050710	2021-11-27	0	1.0	1400	0.0	1	4	5
202105050711	2021-11-27	1	1.0	1600	0.0	0	5	5
202105050712	2021-11-27	1	1.0	1600	0.0	0	3	5
202105050801	2021-11-28	0	1.0	1400	0.0	0	1	5
202105050802	2021-11-28	1	1.0	1600	0.0	0	1	5
202105050803	2021-11-28	0	1.0	1600	0.0	0	1	5
202105050804	2021-11-28	1	1.0	2000	0.0	0	1	5
202105050805	2021-11-28	0	1.0	1600	0.0	0	2	5
202105050806	2021-11-28	1	1.0	1800	0.0	0	0	5
202105050807	2021-11-28	0	1.0	1400	0.0	0	2	5
202105050808	2021-11-28	1	1.0	1600	0.0	0	2	5
202105050809	2021-11-28	1	1.0	2000	0.0	0	3	5
202105050810	2021-11-28	0	1.0	1600	0.0	0	3	5
202105050811	2021-11-28	1	1.0	2000	0.0	0	4	5
202105050812	2021-11-28	1	1.0	2400	0.0	0	8	5
202106010101	2021-01-05	0	0.0	1200	0.0	0	1	6
202106010102	2021-01-05	0	0.0	1800	0.0	0	1	6
202106010103	2021-01-05	0	0.0	1800	1.0	0	0	6
202106010104	2021-01-05	0	0.0	1800	1.0	0	2	6
202106010105	2021-01-05	1	0.0	2000	1.0	0	1	6
202106010106	2021-01-05	1	0.0	2000	1.0	0	2	6
202106010107	2021-01-05	0	0.0	1800	1.0	0	3	6
